antecedents;consequents;confidence;interestingness;support;isSymmetric;cluster;source;target
frozenset({'Manihot esculenta', 'Geminiviridae'});frozenset({'African cassava mosaic virus'});0.9000000000000001;0.4764705785234325;0.0004283062865844953;False;no_clustering;frozenset({'Manihot esculenta', 'Geminiviridae'});frozenset({'African cassava mosaic virus'})
frozenset({'Sus scrofa'});frozenset({'wild boar'});1.0;0.42105262395025234;0.00038071669918621806;False;no_clustering;frozenset({'Sus scrofa'});frozenset({'wild boar'})
frozenset({'roots', 'nutrient uptake'});frozenset({'water uptake'});0.8888888888888888;0.4183006460159369;0.00038071669918621806;False;no_clustering;frozenset({'roots', 'nutrient uptake'});frozenset({'water uptake'})
frozenset({'root systems', 'nutrient uptake'});frozenset({'water uptake'});0.8888888888888888;0.4183006460159369;0.00038071669918621806;False;no_clustering;frozenset({'root systems', 'nutrient uptake'});frozenset({'water uptake'})
frozenset({'Lactobacillus plantarum'});frozenset({'Lactobacillus'});0.7272727272727272;0.41558440805479446;0.00038071669918621806;False;no_clustering;frozenset({'Lactobacillus plantarum'});frozenset({'Lactobacillus'})
frozenset({'Radopholus similis', 'bananas'});frozenset({'ethoprophos'});0.7777777777777777;0.7259259029091641;0.0006662542235758816;False;no_clustering;frozenset({'Radopholus similis', 'bananas'});frozenset({'ethoprophos'})
frozenset({'Radopholus similis', 'chemical control'});frozenset({'ethoprophos'});0.7777777777777777;0.7259259029091641;0.0006662542235758816;False;no_clustering;frozenset({'Radopholus similis', 'chemical control'});frozenset({'ethoprophos'})
frozenset({'Radopholus similis', 'plant protection'});frozenset({'ethoprophos'});0.7777777777777777;0.7259259029091641;0.0006662542235758816;False;no_clustering;frozenset({'Radopholus similis', 'plant protection'});frozenset({'ethoprophos'})
frozenset({'Cervidae', 'New Caledonia'});frozenset({'Cervus'});0.7777777777777777;0.3629629572087725;0.0003331271117879408;False;no_clustering;frozenset({'Cervidae', 'New Caledonia'});frozenset({'Cervus'})
frozenset({'Hibiscus sabdariffa', 'kenaf'});frozenset({'roselle'});0.923076923076923;0.6153845986601686;0.000571075048779327;False;no_clustering;frozenset({'Hibiscus sabdariffa', 'kenaf'});frozenset({'roselle'})
frozenset({'Avian paramyxovirus'});frozenset({'Newcastle disease virus'});0.8181818181818181;0.4602272633464973;0.0004283062865844953;False;no_clustering;frozenset({'Avian paramyxovirus'});frozenset({'Newcastle disease virus'})
frozenset({'Indonesia', 'ethylene'});frozenset({'transcription factors'});0.8571428571428571;0.3025210042925204;0.0002855375243896635;False;no_clustering;frozenset({'Indonesia', 'ethylene'});frozenset({'transcription factors'})
frozenset({'Elaeis guineensis', 'ethylene'});frozenset({'abscission'});0.8571428571428571;0.3025210042925204;0.0002855375243896635;False;no_clustering;frozenset({'Elaeis guineensis', 'ethylene'});frozenset({'abscission'})
frozenset({'toxicity', 'nematicides'});frozenset({'ethoprophos'});0.7500000000000001;0.4499999908276863;0.0004283062865844953;False;no_clustering;frozenset({'toxicity', 'nematicides'});frozenset({'ethoprophos'})
frozenset({'Rattus norvegicus', 'rodents'});frozenset({'Rattus'});1.0;0.3499999944513164;0.0003331271117879408;False;no_clustering;frozenset({'Rattus norvegicus', 'rodents'});frozenset({'Rattus'})
frozenset({'biological interaction', 'foot-and-mouth disease'});frozenset({'Aphthovirus'});0.7000000000000001;0.3499999944513164;0.0003331271117879408;False;no_clustering;frozenset({'biological interaction', 'foot-and-mouth disease'});frozenset({'Aphthovirus'})
frozenset({'Central Africa', 'Urena lobata'});frozenset({'sisal'});0.7000000000000001;0.3499999944513164;0.0003331271117879408;False;no_clustering;frozenset({'Central Africa', 'Urena lobata'});frozenset({'sisal'})
frozenset({'Chad', 'Dermatophilus'});frozenset({'Dermatophilus congolensis'});1.0;0.3999999927527398;0.00038071669918621806;False;no_clustering;frozenset({'Chad', 'Dermatophilus'});frozenset({'Dermatophilus congolensis'})
frozenset({'wood technology', 'vibration'});frozenset({'acoustic properties'});0.875;0.3402777723832242;0.0003331271117879408;False;no_clustering;frozenset({'wood technology', 'vibration'});frozenset({'acoustic properties'})
frozenset({'Phytophthora', 'Hibiscus sabdariffa'});frozenset({'roselle'});0.875;0.3402777723832242;0.0003331271117879408;False;no_clustering;frozenset({'Phytophthora', 'Hibiscus sabdariffa'});frozenset({'roselle'})
frozenset({'Phytophthora', 'kenaf'});frozenset({'roselle'});0.875;0.3402777723832242;0.0003331271117879408;False;no_clustering;frozenset({'Phytophthora', 'kenaf'});frozenset({'roselle'})
frozenset({'wood technology', 'acoustic properties'});frozenset({'vibration'});0.7777777777777777;0.3402777723832242;0.0003331271117879408;False;no_clustering;frozenset({'wood technology', 'acoustic properties'});frozenset({'vibration'})
frozenset({'experimentation', 'Radopholus similis'});frozenset({'ethoprophos'});0.7272727272727272;0.3878787808511415;0.00038071669918621806;False;no_clustering;frozenset({'experimentation', 'Radopholus similis'});frozenset({'ethoprophos'})
frozenset({'Mauritania', 'mining'});frozenset({'petroleum'});1.0;0.3333333280488728;0.0003331271117879408;False;no_clustering;frozenset({'Mauritania', 'mining'});frozenset({'petroleum'})
frozenset({'chemical control', 'nematicides'});frozenset({'ethoprophos'});0.7142857142857143;0.7142856900203338;0.0007138438109741588;False;no_clustering;frozenset({'chemical control', 'nematicides'});frozenset({'ethoprophos'})
frozenset({'yields', 'nematicides'});frozenset({'ethoprophos'});0.7058823529411764;0.5647058670058017;0.000571075048779327;False;no_clustering;frozenset({'yields', 'nematicides'});frozenset({'ethoprophos'})
frozenset({'Radopholus similis', 'nematicides'});frozenset({'ethoprophos'});0.7000000000000001;0.6533333126182478;0.0006662542235758816;False;no_clustering;frozenset({'Radopholus similis', 'nematicides'});frozenset({'ethoprophos'})
frozenset({'elasticity', 'vibration'});frozenset({'acoustics'});0.7000000000000001;0.32666666148789525;0.0003331271117879408;False;no_clustering;frozenset({'elasticity', 'vibration'});frozenset({'acoustics'})
frozenset({'Colletotrichum', 'kenaf'});frozenset({'Hibiscus cannabinus'});1.0;0.3181818131375603;0.0003331271117879408;False;no_clustering;frozenset({'Colletotrichum', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'cankers', 'pathotypes'});frozenset({'Xanthomonas campestris citri'});1.0;0.3181818131375603;0.0003331271117879408;False;no_clustering;frozenset({'cankers', 'pathotypes'});frozenset({'Xanthomonas campestris citri'})
frozenset({'Hibiscus cannabinus', 'Hibiscus'});frozenset({'roselle'});0.8181818181818181;0.40909090075244203;0.0004283062865844953;False;no_clustering;frozenset({'Hibiscus cannabinus', 'Hibiscus'});frozenset({'roselle'})
frozenset({'Rattus norvegicus'});frozenset({'Rattus'});0.909090909090909;0.4545454442510507;0.00047589587398277254;False;no_clustering;frozenset({'Rattus norvegicus'});frozenset({'Rattus'})
frozenset({'imports', 'mangoes'});frozenset({'wholesale prices'});0.8;0.3555555491135465;0.00038071669918621806;False;no_clustering;frozenset({'imports', 'mangoes'});frozenset({'wholesale prices'})
frozenset({'Bluetongue virus', 'horses'});frozenset({'African horse sickness'});0.875;0.3062499951449018;0.0003331271117879408;False;no_clustering;frozenset({'Bluetongue virus', 'horses'});frozenset({'African horse sickness'})
frozenset({'Pyricularia'});frozenset({'Pyricularia oryzae'});0.875;0.3062499951449018;0.0003331271117879408;False;no_clustering;frozenset({'Pyricularia'});frozenset({'Pyricularia oryzae'})
frozenset({'data analysis', 'terminology'});frozenset({'text mining'});0.875;0.3062499951449018;0.0003331271117879408;False;no_clustering;frozenset({'data analysis', 'terminology'});frozenset({'text mining'})
frozenset({'Culicoides oxystoma', 'vectors'});frozenset({'African horse sickness'});0.875;0.3062499951449018;0.0003331271117879408;False;no_clustering;frozenset({'Culicoides oxystoma', 'vectors'});frozenset({'African horse sickness'})
frozenset({'Citrus medica', 'Spain'});frozenset({'Citrus maxima'});1.0;0.30434782126201426;0.0003331271117879408;False;no_clustering;frozenset({'Citrus medica', 'Spain'});frozenset({'Citrus maxima'})
frozenset({'Citrus reticulata', 'interspecific hybridization'});frozenset({'Citrus maxima'});1.0;0.30434782126201426;0.0003331271117879408;False;no_clustering;frozenset({'Citrus reticulata', 'interspecific hybridization'});frozenset({'Citrus maxima'})
frozenset({'nucleotide sequence', 'Citrus medica'});frozenset({'Citrus maxima'});1.0;0.30434782126201426;0.0003331271117879408;False;no_clustering;frozenset({'nucleotide sequence', 'Citrus medica'});frozenset({'Citrus maxima'})
frozenset({'phylogeny', 'Citrus reticulata'});frozenset({'Citrus maxima'});1.0;0.5217391162553603;0.000571075048779327;False;no_clustering;frozenset({'phylogeny', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'lithological soil types', 'soil classification'});frozenset({'physiographic soil types'});1.0;0.913043434836389;0.0009993813353638224;False;no_clustering;frozenset({'lithological soil types', 'soil classification'});frozenset({'physiographic soil types'})
frozenset({'mangoes', 'grapefruits'});frozenset({'wholesale prices'});0.7777777777777777;0.3024691310073104;0.0003331271117879408;False;no_clustering;frozenset({'mangoes', 'grapefruits'});frozenset({'wholesale prices'})
frozenset({'economics', 'grapefruits'});frozenset({'wholesale prices'});0.7777777777777777;0.3024691310073104;0.0003331271117879408;False;no_clustering;frozenset({'economics', 'grapefruits'});frozenset({'wholesale prices'})
frozenset({'Dioscorea cayenensis'});frozenset({'Dioscorea rotundata'});0.7777777777777777;0.3024691310073104;0.0003331271117879408;False;no_clustering;frozenset({'Dioscorea cayenensis'});frozenset({'Dioscorea rotundata'})
frozenset({'avocados', 'grapefruits'});frozenset({'wholesale prices'});0.7777777777777777;0.3024691310073104;0.0003331271117879408;False;no_clustering;frozenset({'avocados', 'grapefruits'});frozenset({'wholesale prices'})
frozenset({'Benin', 'biological control agents'});frozenset({'Oecophylla'});0.7272727272727272;0.34224598310394844;0.00038071669918621806;False;no_clustering;frozenset({'Benin', 'biological control agents'});frozenset({'Oecophylla'})
frozenset({'Reticulitermes flavipes'});frozenset({'Reticulitermes'});0.7692307692307693;0.42735041767192805;0.00047589587398277254;False;no_clustering;frozenset({'Reticulitermes flavipes'});frozenset({'Reticulitermes'})
frozenset({'Culicoides', 'horses'});frozenset({'African horse sickness'});0.8461538461538463;0.46538460379074126;0.0005234854613810499;False;no_clustering;frozenset({'Culicoides', 'horses'});frozenset({'African horse sickness'})
frozenset({'disease resistance', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.923076923076923;0.5034964898128652;0.000571075048779327;False;no_clustering;frozenset({'disease resistance', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'imports', 'mandarins'});frozenset({'grapefruits'});1.0;0.33333332729394977;0.00038071669918621806;False;no_clustering;frozenset({'imports', 'mandarins'});frozenset({'grapefruits'})
frozenset({'clementines', 'imports'});frozenset({'grapefruits'});1.0;0.33333332729394977;0.00038071669918621806;False;no_clustering;frozenset({'clementines', 'imports'});frozenset({'grapefruits'})
frozenset({'anaplasmosis', 'Babesia'});frozenset({'piroplasmosis'});1.0;0.33333332729394977;0.00038071669918621806;False;no_clustering;frozenset({'anaplasmosis', 'Babesia'});frozenset({'piroplasmosis'})
frozenset({'Hibiscus', 'kenaf'});frozenset({'roselle'});0.7500000000000001;0.37499999235640524;0.0004283062865844953;False;no_clustering;frozenset({'Hibiscus', 'kenaf'});frozenset({'roselle'})
frozenset({'Hibiscus', 'Hibiscus sabdariffa'});frozenset({'roselle'});0.7333333333333334;0.44814813698367667;0.0005234854613810499;False;no_clustering;frozenset({'Hibiscus', 'Hibiscus sabdariffa'});frozenset({'roselle'})
frozenset({'mangoes', 'economics'});frozenset({'wholesale prices'});0.7272727272727272;0.3232323173759512;0.00038071669918621806;False;no_clustering;frozenset({'mangoes', 'economics'});frozenset({'wholesale prices'})
frozenset({'Hibiscus sabdariffa', 'varieties'});frozenset({'roselle'});0.7272727272727272;0.3232323173759512;0.00038071669918621806;False;no_clustering;frozenset({'Hibiscus sabdariffa', 'varieties'});frozenset({'roselle'})
frozenset({'tissue analysis', 'iron'});frozenset({'manganese'});0.8888888888888888;0.3232323173759512;0.00038071669918621806;False;no_clustering;frozenset({'tissue analysis', 'iron'});frozenset({'manganese'})
frozenset({'Citrus medica', 'Citrus reticulata'});frozenset({'Citrus maxima'});0.9285714285714286;0.5248447050444188;0.0006186646361776043;False;no_clustering;frozenset({'Citrus medica', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'genetic polymorphism', 'Citrus reticulata'});frozenset({'Citrus maxima'});0.9285714285714286;0.5248447050444188;0.0006186646361776043;False;no_clustering;frozenset({'genetic polymorphism', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'nucleotide sequence', 'Citrus reticulata'});frozenset({'Citrus maxima'});0.909090909090909;0.3952569080443919;0.00047589587398277254;False;no_clustering;frozenset({'nucleotide sequence', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'Citrus maxima', 'phylogeny'});frozenset({'Citrus medica'});0.7500000000000001;0.35526315065343655;0.0004283062865844953;False;no_clustering;frozenset({'Citrus maxima', 'phylogeny'});frozenset({'Citrus medica'})
frozenset({'phylogeny', 'Citrus reticulata'});frozenset({'Citrus medica'});0.7500000000000001;0.35526315065343655;0.0004283062865844953;False;no_clustering;frozenset({'phylogeny', 'Citrus reticulata'});frozenset({'Citrus medica'})
frozenset({'phylogeny', 'Citrus medica'});frozenset({'Citrus maxima'});0.9000000000000001;0.3521739058651458;0.0004283062865844953;False;no_clustering;frozenset({'phylogeny', 'Citrus medica'});frozenset({'Citrus maxima'})
frozenset({'Taenia solium'});frozenset({'cysticercosis'});0.8888888888888888;0.3091787383596056;0.00038071669918621806;False;no_clustering;frozenset({'Taenia solium'});frozenset({'cysticercosis'})
frozenset({'chemical contamination', 'soil pollution'});frozenset({'chlordecone'});1.0;0.4230769125370375;0.0005234854613810499;False;no_clustering;frozenset({'chemical contamination', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'chemical contamination', 'Martinique'});frozenset({'chlordecone'});1.0;0.3076923021174921;0.00038071669918621806;False;no_clustering;frozenset({'chemical contamination', 'Martinique'});frozenset({'chlordecone'})
frozenset({'vanillin', 'Réunion'});frozenset({'Vanilla planifolia'});1.0;0.3076923021174921;0.00038071669918621806;False;no_clustering;frozenset({'vanillin', 'Réunion'});frozenset({'Vanilla planifolia'})
frozenset({'roselle', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.8461538461538463;0.4230769125370375;0.0005234854613810499;False;no_clustering;frozenset({'roselle', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'varieties', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.8461538461538463;0.4230769125370375;0.0005234854613810499;False;no_clustering;frozenset({'varieties', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'copper', 'iron'});frozenset({'manganese'});0.8461538461538463;0.4230769125370375;0.0005234854613810499;False;no_clustering;frozenset({'copper', 'iron'});frozenset({'manganese'})
frozenset({'roots', 'water uptake'});frozenset({'nutrient uptake'});0.7272727272727272;0.306220090145638;0.00038071669918621806;False;no_clustering;frozenset({'roots', 'water uptake'});frozenset({'nutrient uptake'})
frozenset({'root systems', 'water uptake'});frozenset({'nutrient uptake'});0.7272727272727272;0.306220090145638;0.00038071669918621806;False;no_clustering;frozenset({'root systems', 'water uptake'});frozenset({'nutrient uptake'})
frozenset({'lemons', 'mandarins'});frozenset({'grapefruits'});0.909090909090909;0.3787878702092089;0.00047589587398277254;False;no_clustering;frozenset({'lemons', 'mandarins'});frozenset({'grapefruits'})
frozenset({'Hibiscus', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.8333333333333334;0.3787878702092089;0.00047589587398277254;False;no_clustering;frozenset({'Hibiscus', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'Citrus', 'pathotypes'});frozenset({'Xanthomonas campestris citri'});0.8333333333333333;0.5681817988798109;0.0007138438109741588;False;no_clustering;frozenset({'Citrus', 'pathotypes'});frozenset({'Xanthomonas campestris citri'})
frozenset({'gossypol', 'varieties'});frozenset({'glandless cotton'});0.9000000000000001;0.3374999931207648;0.0004283062865844953;False;no_clustering;frozenset({'gossypol', 'varieties'});frozenset({'glandless cotton'})
frozenset({'French West Indies', 'soil pollution'});frozenset({'chlordecone'});0.9375;0.5408653662413586;0.0007138438109741588;False;no_clustering;frozenset({'French West Indies', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'disease resistance', 'Hibiscus cannabinus'});frozenset({'kenaf'});1.0;0.428571416924046;0.000571075048779327;False;no_clustering;frozenset({'disease resistance', 'Hibiscus cannabinus'});frozenset({'kenaf'})
frozenset({'Hibiscus cannabinus', 'varieties'});frozenset({'kenaf'});1.0;0.39285713307010617;0.0005234854613810499;False;no_clustering;frozenset({'Hibiscus cannabinus', 'varieties'});frozenset({'kenaf'})
frozenset({'soil classification', 'physiographic soil types'});frozenset({'lithological soil types'});1.0;0.7499999643298909;0.0009993813353638224;False;no_clustering;frozenset({'soil classification', 'physiographic soil types'});frozenset({'lithological soil types'})
frozenset({'soil types', 'physiographic soil types'});frozenset({'lithological soil types'});1.0;0.7499999643298909;0.0009993813353638224;False;no_clustering;frozenset({'soil types', 'physiographic soil types'});frozenset({'lithological soil types'})
frozenset({'soil genesis', 'physiographic soil types'});frozenset({'lithological soil types'});1.0;0.7499999643298909;0.0009993813353638224;False;no_clustering;frozenset({'soil genesis', 'physiographic soil types'});frozenset({'lithological soil types'})
frozenset({'Musa', 'soil pollution'});frozenset({'chlordecone'});0.923076923076923;0.4260354913801167;0.000571075048779327;False;no_clustering;frozenset({'Musa', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'Hibiscus sabdariffa', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.7692307692307693;0.3496503417315775;0.00047589587398277254;False;no_clustering;frozenset({'Hibiscus sabdariffa', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'Martinique', 'soil pollution'});frozenset({'chlordecone'});0.909090909090909;0.3496503417315775;0.00047589587398277254;False;no_clustering;frozenset({'Martinique', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'genetic maps', 'Arachis hypogaea'});frozenset({'Arachis'});0.9000000000000001;0.31153845518839823;0.0004283062865844953;False;no_clustering;frozenset({'genetic maps', 'Arachis hypogaea'});frozenset({'Arachis'})
frozenset({'genetic markers', 'Arachis hypogaea'});frozenset({'Arachis'});0.9000000000000001;0.31153845518839823;0.0004283062865844953;False;no_clustering;frozenset({'genetic markers', 'Arachis hypogaea'});frozenset({'Arachis'})
frozenset({'chemical contamination', 'Guadeloupe'});frozenset({'chlordecone'});0.9000000000000001;0.31153845518839823;0.0004283062865844953;False;no_clustering;frozenset({'chemical contamination', 'Guadeloupe'});frozenset({'chlordecone'})
frozenset({'Coelaenomenodera elaeidis'});frozenset({'Coelaenomenodera'});1.0;0.3448275783973488;0.00047589587398277254;False;no_clustering;frozenset({'Coelaenomenodera elaeidis'});frozenset({'Coelaenomenodera'})
frozenset({'sweet potatoes'});frozenset({'Ipomoea batatas'});0.7857142857142858;0.37577638815401465;0.0005234854613810499;False;no_clustering;frozenset({'sweet potatoes'});frozenset({'Ipomoea batatas'})
frozenset({'Hibiscus cannabinus'});frozenset({'kenaf'});0.9545454545454545;0.7159090568603502;0.0009993813353638224;True;no_clustering;frozenset({'Hibiscus cannabinus'});frozenset({'kenaf'})
frozenset({'roselle', 'Hibiscus'});frozenset({'Hibiscus cannabinus'});0.7500000000000001;0.30681817556433155;0.0004283062865844953;False;no_clustering;frozenset({'roselle', 'Hibiscus'});frozenset({'Hibiscus cannabinus'})
frozenset({'kenaf'});frozenset({'Hibiscus cannabinus'});0.75;0.7159090568603502;0.0009993813353638224;True;no_clustering;frozenset({'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'lithological soil types', 'soil genesis'});frozenset({'physiographic soil types'});0.7777777777777777;0.7101448937616358;0.0009993813353638224;False;no_clustering;frozenset({'lithological soil types', 'soil genesis'});frozenset({'physiographic soil types'})
frozenset({'soil types', 'lithological soil types'});frozenset({'physiographic soil types'});0.7777777777777777;0.7101448937616358;0.0009993813353638224;False;no_clustering;frozenset({'soil types', 'lithological soil types'});frozenset({'physiographic soil types'})
frozenset({'somatic embryogenesis', 'embryo culture'});frozenset({'somatic embryos'});0.909090909090909;0.33670032907485237;0.00047589587398277254;False;no_clustering;frozenset({'somatic embryogenesis', 'embryo culture'});frozenset({'somatic embryos'})
frozenset({'Rhizobium', 'root nodulation'});frozenset({'root nodules'});0.7692307692307693;0.33444815296063934;0.00047589587398277254;False;no_clustering;frozenset({'Rhizobium', 'root nodulation'});frozenset({'root nodules'})
frozenset({'scientists', 'Europe'});frozenset({'biographies'});0.8333333333333334;0.3333333257841039;0.00047589587398277254;False;no_clustering;frozenset({'scientists', 'Europe'});frozenset({'biographies'})
frozenset({'chemical contamination', 'French West Indies'});frozenset({'chlordecone'});0.8571428571428571;0.3956043848529655;0.000571075048779327;False;no_clustering;frozenset({'chemical contamination', 'French West Indies'});frozenset({'chlordecone'})
frozenset({'lithological soil types'});frozenset({'physiographic soil types'});0.75;0.6847825761272918;0.0009993813353638224;True;no_clustering;frozenset({'lithological soil types'});frozenset({'physiographic soil types'})
frozenset({'physiographic soil types'});frozenset({'lithological soil types'});0.9130434782608695;0.6847825761272918;0.0009993813353638224;True;no_clustering;frozenset({'physiographic soil types'});frozenset({'lithological soil types'})
frozenset({'chemical contamination', 'Musa'});frozenset({'chlordecone'});0.8461538461538463;0.35798815676210866;0.0005234854613810499;False;no_clustering;frozenset({'chemical contamination', 'Musa'});frozenset({'chlordecone'})
frozenset({'iron', 'leaves'});frozenset({'manganese'});0.7142857142857143;0.3246753173221791;0.00047589587398277254;False;no_clustering;frozenset({'iron', 'leaves'});frozenset({'manganese'})
frozenset({'Guadeloupe', 'soil pollution'});frozenset({'chlordecone'});0.8333333333333334;0.32051281325394604;0.00047589587398277254;False;no_clustering;frozenset({'Guadeloupe', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'grapefruits', 'mandarins'});frozenset({'lemons'});0.8333333333333334;0.32051281325394604;0.00047589587398277254;False;no_clustering;frozenset({'grapefruits', 'mandarins'});frozenset({'lemons'})
frozenset({'Dacus', 'Réunion'});frozenset({'Bactrocera cucurbitae'});0.8947368421052632;0.5432330617917119;0.0008090229857707134;False;no_clustering;frozenset({'Dacus', 'Réunion'});frozenset({'Bactrocera cucurbitae'})
frozenset({'French West Indies', 'agricultural pollution'});frozenset({'chlordecone'});0.8235294117647058;0.4434388999671365;0.0006662542235758816;False;no_clustering;frozenset({'French West Indies', 'agricultural pollution'});frozenset({'chlordecone'})
frozenset({'soil genesis', 'soil classification'});frozenset({'physiographic soil types'});0.7241379310344827;0.6611693838470403;0.0009993813353638224;False;no_clustering;frozenset({'soil genesis', 'soil classification'});frozenset({'physiographic soil types'})
frozenset({'soil pollution', 'agricultural pollution'});frozenset({'chlordecone'});0.8125;0.4062499880391896;0.0006186646361776043;False;no_clustering;frozenset({'soil pollution', 'agricultural pollution'});frozenset({'chlordecone'})
frozenset({'genotypes', 'Citrus reticulata'});frozenset({'Citrus maxima'});0.7142857142857143;0.31055899917773655;0.00047589587398277254;False;no_clustering;frozenset({'genotypes', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'pollination', 'hybrids'});frozenset({'artificial pollination'});0.7142857142857143;0.31055899917773655;0.00047589587398277254;False;no_clustering;frozenset({'pollination', 'hybrids'});frozenset({'artificial pollination'})
frozenset({'boric acid'});frozenset({'tannins'});0.7999999999999999;0.36923075919610115;0.000571075048779327;False;no_clustering;frozenset({'boric acid'});frozenset({'tannins'})
frozenset({'Dermatophilus congolensis'});frozenset({'Dermatophilus'});0.9500000000000001;0.5822580394612107;0.0009042021605672679;False;no_clustering;frozenset({'Dermatophilus congolensis'});frozenset({'Dermatophilus'})
frozenset({'thiabendazole', 'fungal diseases'});frozenset({'benomyl'});0.923076923076923;0.357320089544614;0.000571075048779327;False;no_clustering;frozenset({'thiabendazole', 'fungal diseases'});frozenset({'benomyl'})
frozenset({'cellulose', 'trial methods'});frozenset({'pulp'});1.0;0.4705882182417405;0.0007614333983724361;False;no_clustering;frozenset({'cellulose', 'trial methods'});frozenset({'pulp'})
frozenset({'postharvest decay', 'benomyl'});frozenset({'thiabendazole'});0.9473684210526315;0.5167463904176527;0.0008566125731689907;False;no_clustering;frozenset({'postharvest decay', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'chlordecone', 'chemical contamination'});frozenset({'soil pollution'});0.9166666666666669;0.3151041588166477;0.0005234854613810499;False;no_clustering;frozenset({'chlordecone', 'chemical contamination'});frozenset({'soil pollution'})
frozenset({'biodiversity', 'Chenopodium quinoa'});frozenset({'quinoa'});0.7368421052631579;0.39676112102322747;0.0006662542235758816;False;no_clustering;frozenset({'biodiversity', 'Chenopodium quinoa'});frozenset({'quinoa'})
frozenset({'thiabendazole', 'injurious factors'});frozenset({'benomyl'});0.8695652173913043;0.5610097922606582;0.0009517917479655451;False;no_clustering;frozenset({'thiabendazole', 'injurious factors'});frozenset({'benomyl'})
frozenset({'disinfectants', 'thiabendazole'});frozenset({'benomyl'});0.8695652173913043;0.5610097922606582;0.0009517917479655451;False;no_clustering;frozenset({'disinfectants', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'disinfectants', 'plant protection'});frozenset({'benomyl'});0.8666666666666666;0.3634408495146298;0.0006186646361776043;False;no_clustering;frozenset({'disinfectants', 'plant protection'});frozenset({'benomyl'})
frozenset({'thiabendazole', 'stored products'});frozenset({'benomyl'});0.8636363636363636;0.5293254904192823;0.0009042021605672679;False;no_clustering;frozenset({'thiabendazole', 'stored products'});frozenset({'benomyl'})
frozenset({'texture', 'Algeria'});frozenset({'physiographic features'});1.0;0.36111110047927963;0.0006186646361776043;False;no_clustering;frozenset({'texture', 'Algeria'});frozenset({'physiographic features'})
frozenset({'thiabendazole', 'fruits'});frozenset({'benomyl'});0.8571428571428572;0.49769583224557323;0.0008566125731689907;False;no_clustering;frozenset({'thiabendazole', 'fruits'});frozenset({'benomyl'})
frozenset({'storage losses', 'thiabendazole'});frozenset({'benomyl'});0.8571428571428572;0.49769583224557323;0.0008566125731689907;False;no_clustering;frozenset({'storage losses', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'postharvest decay', 'thiabendazole'});frozenset({'benomyl'});0.8571428571428572;0.49769583224557323;0.0008566125731689907;False;no_clustering;frozenset({'postharvest decay', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'thiabendazole', 'bananas'});frozenset({'benomyl'});0.8571428571428571;0.33179722600571293;0.000571075048779327;False;no_clustering;frozenset({'thiabendazole', 'bananas'});frozenset({'benomyl'})
frozenset({'disinfectants', 'chemical control'});frozenset({'benomyl'});0.8500000000000001;0.466129014311598;0.0008090229857707134;False;no_clustering;frozenset({'disinfectants', 'chemical control'});frozenset({'benomyl'})
frozenset({'fungicides', 'thiabendazole'});frozenset({'benomyl'});0.8500000000000001;0.466129014311598;0.0008090229857707134;False;no_clustering;frozenset({'fungicides', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'storage losses', 'benomyl'});frozenset({'thiabendazole'});0.9000000000000001;0.49090907089677005;0.0008566125731689907;False;no_clustering;frozenset({'storage losses', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'Guadeloupe', 'agricultural pollution'});frozenset({'chlordecone'});0.7058823529411764;0.32579184634950104;0.000571075048779327;False;no_clustering;frozenset({'Guadeloupe', 'agricultural pollution'});frozenset({'chlordecone'})
frozenset({'roselle', 'Hibiscus sabdariffa'});frozenset({'kenaf'});0.7499999999999999;0.3214285626930345;0.000571075048779327;False;no_clustering;frozenset({'roselle', 'Hibiscus sabdariffa'});frozenset({'kenaf'})
