antecedents;consequents;confidence;interestingness;support;isSymmetric;cluster;lang;graph;source;target
frozenset({'varieties', 'Hibiscus sabdariffa'});frozenset({'roselle'});0.7272727272727272;0.3232323173759512;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'varieties', 'Hibiscus sabdariffa'});frozenset({'roselle'})
frozenset({'Citrus reticulata', 'Citrus medica'});frozenset({'Citrus maxima'});0.9285714285714286;0.5248447050444188;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'Citrus reticulata', 'Citrus medica'});frozenset({'Citrus maxima'})
frozenset({'genetic polymorphism', 'Citrus reticulata'});frozenset({'Citrus maxima'});0.9285714285714286;0.5248447050444188;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'genetic polymorphism', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'nucleotide sequence', 'Citrus reticulata'});frozenset({'Citrus maxima'});0.909090909090909;0.3952569080443919;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'nucleotide sequence', 'Citrus reticulata'});frozenset({'Citrus maxima'})
frozenset({'Citrus maxima', 'phylogeny'});frozenset({'Citrus medica'});0.7500000000000001;0.35526315065343655;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'Citrus maxima', 'phylogeny'});frozenset({'Citrus medica'})
frozenset({'Citrus reticulata', 'phylogeny'});frozenset({'Citrus medica'});0.7500000000000001;0.35526315065343655;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'Citrus reticulata', 'phylogeny'});frozenset({'Citrus medica'})
frozenset({'phylogeny', 'Citrus medica'});frozenset({'Citrus maxima'});0.9000000000000001;0.3521739058651458;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'phylogeny', 'Citrus medica'});frozenset({'Citrus maxima'})
frozenset({'Taenia solium'});frozenset({'cysticercosis'});0.8888888888888888;0.3091787383596056;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'Taenia solium'});frozenset({'cysticercosis'})
frozenset({'varieties', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.8461538461538463;0.4230769125370375;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'varieties', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'Réunion', 'vanillin'});frozenset({'Vanilla planifolia'});1.0;0.3076923021174921;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'Réunion', 'vanillin'});frozenset({'Vanilla planifolia'})
frozenset({'roselle', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.8461538461538463;0.4230769125370375;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'roselle', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'Martinique', 'chemical contamination'});frozenset({'chlordecone'});1.0;0.3076923021174921;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'Martinique', 'chemical contamination'});frozenset({'chlordecone'})
frozenset({'soil pollution', 'chemical contamination'});frozenset({'chlordecone'});1.0;0.4230769125370375;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'soil pollution', 'chemical contamination'});frozenset({'chlordecone'})
frozenset({'iron', 'copper'});frozenset({'manganese'});0.8461538461538463;0.4230769125370375;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'iron', 'copper'});frozenset({'manganese'})
frozenset({'water uptake', 'root systems'});frozenset({'nutrient uptake'});0.7272727272727272;0.306220090145638;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'water uptake', 'root systems'});frozenset({'nutrient uptake'})
frozenset({'water uptake', 'roots'});frozenset({'nutrient uptake'});0.7272727272727272;0.306220090145638;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'water uptake', 'roots'});frozenset({'nutrient uptake'})
frozenset({'Hibiscus', 'kenaf'});frozenset({'Hibiscus cannabinus'});0.8333333333333334;0.3787878702092089;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'Hibiscus', 'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'mandarins', 'lemons'});frozenset({'grapefruits'});0.909090909090909;0.3787878702092089;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'mandarins', 'lemons'});frozenset({'grapefruits'})
frozenset({'pathotypes', 'Citrus'});frozenset({'Xanthomonas campestris citri'});0.8333333333333333;0.5681817988798109;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'pathotypes', 'Citrus'});frozenset({'Xanthomonas campestris citri'})
frozenset({'varieties', 'gossypol'});frozenset({'glandless cotton'});0.9000000000000001;0.3374999931207648;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'varieties', 'gossypol'});frozenset({'glandless cotton'})
frozenset({'soil pollution', 'French West Indies'});frozenset({'chlordecone'});0.9375;0.5408653662413586;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'soil pollution', 'French West Indies'});frozenset({'chlordecone'})
frozenset({'varieties', 'Hibiscus cannabinus'});frozenset({'kenaf'});1.0;0.39285713307010617;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'varieties', 'Hibiscus cannabinus'});frozenset({'kenaf'})
frozenset({'Hibiscus cannabinus', 'disease resistance'});frozenset({'kenaf'});1.0;0.428571416924046;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'Hibiscus cannabinus', 'disease resistance'});frozenset({'kenaf'})
frozenset({'soil genesis', 'physiographic soil types'});frozenset({'lithological soil types'});1.0;0.7499999643298909;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'soil genesis', 'physiographic soil types'});frozenset({'lithological soil types'})
frozenset({'physiographic soil types', 'soil classification'});frozenset({'lithological soil types'});1.0;0.7499999643298909;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'physiographic soil types', 'soil classification'});frozenset({'lithological soil types'})
frozenset({'physiographic soil types', 'soil types'});frozenset({'lithological soil types'});1.0;0.7499999643298909;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'physiographic soil types', 'soil types'});frozenset({'lithological soil types'})
frozenset({'soil pollution', 'Musa'});frozenset({'chlordecone'});0.923076923076923;0.4260354913801167;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'soil pollution', 'Musa'});frozenset({'chlordecone'})
frozenset({'kenaf', 'Hibiscus sabdariffa'});frozenset({'Hibiscus cannabinus'});0.7692307692307693;0.3496503417315775;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'kenaf', 'Hibiscus sabdariffa'});frozenset({'Hibiscus cannabinus'})
frozenset({'soil pollution', 'Martinique'});frozenset({'chlordecone'});0.909090909090909;0.3496503417315775;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'soil pollution', 'Martinique'});frozenset({'chlordecone'})
frozenset({'Arachis hypogaea', 'genetic maps'});frozenset({'Arachis'});0.9000000000000001;0.31153845518839823;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'Arachis hypogaea', 'genetic maps'});frozenset({'Arachis'})
frozenset({'Guadeloupe', 'chemical contamination'});frozenset({'chlordecone'});0.9000000000000001;0.31153845518839823;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'Guadeloupe', 'chemical contamination'});frozenset({'chlordecone'})
frozenset({'Arachis hypogaea', 'genetic markers'});frozenset({'Arachis'});0.9000000000000001;0.31153845518839823;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'Arachis hypogaea', 'genetic markers'});frozenset({'Arachis'})
frozenset({'Coelaenomenodera elaeidis'});frozenset({'Coelaenomenodera'});1.0;0.3448275783973488;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'Coelaenomenodera elaeidis'});frozenset({'Coelaenomenodera'})
frozenset({'sweet potatoes'});frozenset({'Ipomoea batatas'});0.7857142857142858;0.37577638815401465;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'sweet potatoes'});frozenset({'Ipomoea batatas'})
frozenset({'Hibiscus cannabinus'});frozenset({'kenaf'});0.9545454545454545;0.7159090568603502;0.0009993813353638224;True;no_clustering;en;agrovoc;frozenset({'Hibiscus cannabinus'});frozenset({'kenaf'})
frozenset({'roselle', 'Hibiscus'});frozenset({'Hibiscus cannabinus'});0.7500000000000001;0.30681817556433155;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'roselle', 'Hibiscus'});frozenset({'Hibiscus cannabinus'})
frozenset({'kenaf'});frozenset({'Hibiscus cannabinus'});0.75;0.7159090568603502;0.0009993813353638224;True;no_clustering;en;agrovoc;frozenset({'kenaf'});frozenset({'Hibiscus cannabinus'})
frozenset({'lithological soil types', 'soil genesis'});frozenset({'physiographic soil types'});0.7777777777777777;0.7101448937616358;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'lithological soil types', 'soil genesis'});frozenset({'physiographic soil types'})
frozenset({'lithological soil types', 'soil types'});frozenset({'physiographic soil types'});0.7777777777777777;0.7101448937616358;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'lithological soil types', 'soil types'});frozenset({'physiographic soil types'})
frozenset({'embryo culture', 'somatic embryogenesis'});frozenset({'somatic embryos'});0.909090909090909;0.33670032907485237;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'embryo culture', 'somatic embryogenesis'});frozenset({'somatic embryos'})
frozenset({'root nodulation', 'Rhizobium'});frozenset({'root nodules'});0.7692307692307693;0.33444815296063934;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'root nodulation', 'Rhizobium'});frozenset({'root nodules'})
frozenset({'scientists', 'Europe'});frozenset({'biographies'});0.8333333333333334;0.3333333257841039;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'scientists', 'Europe'});frozenset({'biographies'})
frozenset({'French West Indies', 'chemical contamination'});frozenset({'chlordecone'});0.8571428571428571;0.3956043848529655;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'French West Indies', 'chemical contamination'});frozenset({'chlordecone'})
frozenset({'lithological soil types'});frozenset({'physiographic soil types'});0.75;0.6847825761272918;0.0009993813353638224;True;no_clustering;en;agrovoc;frozenset({'lithological soil types'});frozenset({'physiographic soil types'})
frozenset({'physiographic soil types'});frozenset({'lithological soil types'});0.9130434782608695;0.6847825761272918;0.0009993813353638224;True;no_clustering;en;agrovoc;frozenset({'physiographic soil types'});frozenset({'lithological soil types'})
frozenset({'chemical contamination', 'Musa'});frozenset({'chlordecone'});0.8461538461538463;0.35798815676210866;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'chemical contamination', 'Musa'});frozenset({'chlordecone'})
frozenset({'iron', 'leaves'});frozenset({'manganese'});0.7142857142857143;0.3246753173221791;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'iron', 'leaves'});frozenset({'manganese'})
frozenset({'mandarins', 'grapefruits'});frozenset({'lemons'});0.8333333333333334;0.32051281325394604;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'mandarins', 'grapefruits'});frozenset({'lemons'})
frozenset({'Guadeloupe', 'soil pollution'});frozenset({'chlordecone'});0.8333333333333334;0.32051281325394604;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'Guadeloupe', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'Réunion', 'Dacus'});frozenset({'Bactrocera cucurbitae'});0.8947368421052632;0.5432330617917119;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'Réunion', 'Dacus'});frozenset({'Bactrocera cucurbitae'})
frozenset({'agricultural pollution', 'French West Indies'});frozenset({'chlordecone'});0.8235294117647058;0.4434388999671365;0.0006662542235758816;False;no_clustering;en;agrovoc;frozenset({'agricultural pollution', 'French West Indies'});frozenset({'chlordecone'})
frozenset({'soil genesis', 'soil classification'});frozenset({'physiographic soil types'});0.7241379310344827;0.6611693838470403;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'soil genesis', 'soil classification'});frozenset({'physiographic soil types'})
frozenset({'agricultural pollution', 'soil pollution'});frozenset({'chlordecone'});0.8125;0.4062499880391896;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'agricultural pollution', 'soil pollution'});frozenset({'chlordecone'})
frozenset({'Citrus reticulata', 'genotypes'});frozenset({'Citrus maxima'});0.7142857142857143;0.31055899917773655;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'Citrus reticulata', 'genotypes'});frozenset({'Citrus maxima'})
frozenset({'hybrids', 'pollination'});frozenset({'artificial pollination'});0.7142857142857143;0.31055899917773655;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'hybrids', 'pollination'});frozenset({'artificial pollination'})
frozenset({'boric acid'});frozenset({'tannins'});0.7999999999999999;0.36923075919610115;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'boric acid'});frozenset({'tannins'})
frozenset({'Dermatophilus congolensis'});frozenset({'Dermatophilus'});0.9500000000000001;0.5822580394612107;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'Dermatophilus congolensis'});frozenset({'Dermatophilus'})
frozenset({'thiabendazole', 'fungal diseases'});frozenset({'benomyl'});0.923076923076923;0.357320089544614;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'fungal diseases'});frozenset({'benomyl'})
frozenset({'cellulose', 'trial methods'});frozenset({'pulp'});1.0;0.4705882182417405;0.0007614333983724361;False;no_clustering;en;agrovoc;frozenset({'cellulose', 'trial methods'});frozenset({'pulp'})
frozenset({'postharvest decay', 'benomyl'});frozenset({'thiabendazole'});0.9473684210526315;0.5167463904176527;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'chemical contamination', 'chlordecone'});frozenset({'soil pollution'});0.9166666666666669;0.3151041588166477;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'chemical contamination', 'chlordecone'});frozenset({'soil pollution'})
frozenset({'Chenopodium quinoa', 'biodiversity'});frozenset({'quinoa'});0.7368421052631579;0.39676112102322747;0.0006662542235758816;False;no_clustering;en;agrovoc;frozenset({'Chenopodium quinoa', 'biodiversity'});frozenset({'quinoa'})
frozenset({'thiabendazole', 'disinfectants'});frozenset({'benomyl'});0.8695652173913043;0.5610097922606582;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'disinfectants'});frozenset({'benomyl'})
frozenset({'thiabendazole', 'injurious factors'});frozenset({'benomyl'});0.8695652173913043;0.5610097922606582;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'injurious factors'});frozenset({'benomyl'})
frozenset({'plant protection', 'disinfectants'});frozenset({'benomyl'});0.8666666666666666;0.3634408495146298;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'plant protection', 'disinfectants'});frozenset({'benomyl'})
frozenset({'stored products', 'thiabendazole'});frozenset({'benomyl'});0.8636363636363636;0.5293254904192823;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'stored products', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'Algeria', 'texture'});frozenset({'physiographic features'});1.0;0.36111110047927963;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'Algeria', 'texture'});frozenset({'physiographic features'})
frozenset({'postharvest decay', 'thiabendazole'});frozenset({'benomyl'});0.8571428571428572;0.49769583224557323;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'thiabendazole', 'storage losses'});frozenset({'benomyl'});0.8571428571428572;0.49769583224557323;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'storage losses'});frozenset({'benomyl'})
frozenset({'thiabendazole', 'fruits'});frozenset({'benomyl'});0.8571428571428572;0.49769583224557323;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'fruits'});frozenset({'benomyl'})
frozenset({'thiabendazole', 'bananas'});frozenset({'benomyl'});0.8571428571428571;0.33179722600571293;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'bananas'});frozenset({'benomyl'})
frozenset({'disinfectants', 'chemical control'});frozenset({'benomyl'});0.8500000000000001;0.466129014311598;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'disinfectants', 'chemical control'});frozenset({'benomyl'})
frozenset({'fungicides', 'thiabendazole'});frozenset({'benomyl'});0.8500000000000001;0.466129014311598;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'storage losses', 'benomyl'});frozenset({'thiabendazole'});0.9000000000000001;0.49090907089677005;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'Guadeloupe', 'agricultural pollution'});frozenset({'chlordecone'});0.7058823529411764;0.32579184634950104;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'Guadeloupe', 'agricultural pollution'});frozenset({'chlordecone'})
frozenset({'roselle', 'Hibiscus sabdariffa'});frozenset({'kenaf'});0.7499999999999999;0.3214285626930345;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'roselle', 'Hibiscus sabdariffa'});frozenset({'kenaf'})
frozenset({'tropical wood', 'plywood'});frozenset({'veneers'});0.7222222222222221;0.34773661527634336;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'tropical wood', 'plywood'});frozenset({'veneers'})
frozenset({'disinfectants', 'fungal diseases'});frozenset({'benomyl'});0.8260869565217391;0.5063113386619223;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'disinfectants', 'fungal diseases'});frozenset({'benomyl'})
frozenset({'Fusarium oxysporum', 'disease resistance'});frozenset({'fusariosis'});0.8235294117647058;0.37191649674663063;0.0006662542235758816;False;no_clustering;en;agrovoc;frozenset({'Fusarium oxysporum', 'disease resistance'});frozenset({'fusariosis'})
frozenset({'parasites', 'thiabendazole'});frozenset({'benomyl'});0.8181818181818181;0.4750732944162289;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'parasites', 'thiabendazole'});frozenset({'benomyl'})
frozenset({'benomyl', 'injurious factors'});frozenset({'thiabendazole'});0.8695652173913043;0.5270091987903154;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'injurious factors'});frozenset({'thiabendazole'})
frozenset({'Algeria', 'physiographic features'});frozenset({'texture'});1.0;0.34210525308563333;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'Algeria', 'physiographic features'});frozenset({'texture'})
frozenset({'chemical control', 'injurious factors'});frozenset({'benomyl'});0.8125;0.3407257964199654;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'chemical control', 'injurious factors'});frozenset({'benomyl'})
frozenset({'stored products', 'benomyl'});frozenset({'thiabendazole'});0.8636363636363636;0.49724515766659866;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'stored products', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'Begomovirus', 'Solanum lycopersicum'});frozenset({'Tomato yellow leaf curl geminivirus'});0.8095238095238095;0.44393239458247424;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'Begomovirus', 'Solanum lycopersicum'});frozenset({'Tomato yellow leaf curl geminivirus'})
frozenset({'Elaeis guineensis', 'Fusarium oxysporum'});frozenset({'fusariosis'});0.8095238095238095;0.44393239458247424;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'Elaeis guineensis', 'Fusarium oxysporum'});frozenset({'fusariosis'})
frozenset({'Bactrocera', 'Bactrocera cucurbitae'});frozenset({'Dacus'});0.8333333333333333;0.39062498672987006;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'Bactrocera', 'Bactrocera cucurbitae'});frozenset({'Dacus'})
frozenset({'fruits', 'benomyl'});frozenset({'thiabendazole'});0.8571428571428572;0.4675324484731143;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'fruits', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'soil genesis', 'soil classification'});frozenset({'lithological soil types'});0.7241379310344827;0.543103422445783;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'soil genesis', 'soil classification'});frozenset({'lithological soil types'})
frozenset({'stored products', 'chemical control'});frozenset({'benomyl'});0.7999999999999999;0.3096774109386654;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'stored products', 'chemical control'});frozenset({'benomyl'})
frozenset({'roselle'});frozenset({'kenaf'});0.7222222222222221;0.33531745044504535;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'roselle'});frozenset({'kenaf'})
frozenset({'fenamiphos'});frozenset({'nematicides'});1.0;0.3333333235193351;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'fenamiphos'});frozenset({'nematicides'})
frozenset({'ethoprophos'});frozenset({'nematicides'});1.0;0.38461537154941056;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'ethoprophos'});frozenset({'nematicides'})
frozenset({'yields', 'Radopholus similis'});frozenset({'nematicides'});1.0;0.3333333235193351;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'yields', 'Radopholus similis'});frozenset({'nematicides'})
frozenset({'roselle', 'kenaf'});frozenset({'Hibiscus sabdariffa'});0.923076923076923;0.3076922993300843;0.000571075048779327;False;no_clustering;en;agrovoc;frozenset({'roselle', 'kenaf'});frozenset({'Hibiscus sabdariffa'})
frozenset({'tropical wood', 'cellulose'});frozenset({'pulp'});0.8695652173913043;0.5115089282376589;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'tropical wood', 'cellulose'});frozenset({'pulp'})
frozenset({'fungicides', 'storage losses'});frozenset({'benomyl'});0.7727272727272727;0.4237536493741799;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'storage losses'});frozenset({'benomyl'})
frozenset({'fungicides', 'injurious factors'});frozenset({'benomyl'});0.7692307692307693;0.4962778931536592;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'injurious factors'});frozenset({'benomyl'})
frozenset({'parasites', 'benomyl'});frozenset({'thiabendazole'});0.8181818181818181;0.4462809735425181;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'parasites', 'benomyl'});frozenset({'thiabendazole'})
frozenset({'disinfectants', 'injurious factors'});frozenset({'benomyl'});0.7666666666666667;0.5688171746715674;0.001094560510160377;False;no_clustering;en;agrovoc;frozenset({'disinfectants', 'injurious factors'});frozenset({'benomyl'})
frozenset({'roselle'});frozenset({'Hibiscus sabdariffa'});0.8888888888888888;0.39506171407948587;0.0007614333983724361;False;no_clustering;en;agrovoc;frozenset({'roselle'});frozenset({'Hibiscus sabdariffa'})
frozenset({'French West Indies', 'chlordecone'});frozenset({'soil pollution'});0.7894736842105262;0.37006577690198217;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'French West Indies', 'chlordecone'});frozenset({'soil pollution'})
frozenset({'fungicides', 'stored products'});frozenset({'benomyl'});0.76;0.46580643156896856;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'stored products'});frozenset({'benomyl'})
frozenset({'postharvest decay', 'disinfectants'});frozenset({'thiabendazole'});0.8076923076923077;0.5139859895407645;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'disinfectants'});frozenset({'thiabendazole'})
frozenset({'fungicides', 'disinfectants'});frozenset({'benomyl'});0.7575757575757577;0.6109481570019423;0.0011897396849569314;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'disinfectants'});frozenset({'benomyl'})
frozenset({'management', 'quality assurance'});frozenset({'sugar industry'});0.7777777777777777;0.3402777669886707;0.0006662542235758816;False;no_clustering;en;agrovoc;frozenset({'management', 'quality assurance'});frozenset({'sugar industry'})
frozenset({'plant protection', 'Radopholus similis'});frozenset({'nematicides'});0.9444444444444444;0.41168089583075607;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'plant protection', 'Radopholus similis'});frozenset({'nematicides'})
frozenset({'bananas', 'Radopholus similis'});frozenset({'nematicides'});0.9444444444444444;0.41168089583075607;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'bananas', 'Radopholus similis'});frozenset({'nematicides'})
frozenset({'bananas', 'disinfectants'});frozenset({'benomyl'});0.7500000000000001;0.43548385321487665;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'bananas', 'disinfectants'});frozenset({'benomyl'})
frozenset({'parasites', 'disinfectants'});frozenset({'benomyl'});0.75;0.5080644919654099;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'parasites', 'disinfectants'});frozenset({'benomyl'})
frozenset({'fungal diseases', 'injurious factors'});frozenset({'benomyl'});0.75;0.36290321347807286;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'fungal diseases', 'injurious factors'});frozenset({'benomyl'})
frozenset({'Geminiviridae', 'Solanum lycopersicum'});frozenset({'Tomato yellow leaf curl geminivirus'});0.75;0.36290321347807286;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'Geminiviridae', 'Solanum lycopersicum'});frozenset({'Tomato yellow leaf curl geminivirus'})
frozenset({'agricultural pollution', 'chlordecone'});frozenset({'soil pollution'});0.7647058823529411;0.31066175555938025;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'agricultural pollution', 'chlordecone'});frozenset({'soil pollution'})
frozenset({'agricultural pollution', 'French West Indies'});frozenset({'soil pollution'});0.7647058823529411;0.31066175555938025;0.0006186646361776043;False;no_clustering;en;agrovoc;frozenset({'agricultural pollution', 'French West Indies'});frozenset({'soil pollution'})
frozenset({'Tephritidae', 'Bactrocera cucurbitae'});frozenset({'Dacus'});0.761904761904762;0.3809523671480757;0.0007614333983724361;False;no_clustering;en;agrovoc;frozenset({'Tephritidae', 'Bactrocera cucurbitae'});frozenset({'Dacus'})
frozenset({'stored products', 'disinfectants'});frozenset({'benomyl'});0.7333333333333334;0.5204300815964963;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'stored products', 'disinfectants'});frozenset({'benomyl'})
frozenset({'postharvest decay', 'disinfectants'});frozenset({'benomyl'});0.7307692307692308;0.44789079958554673;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'disinfectants'});frozenset({'benomyl'})
frozenset({'piroplasmosis', 'cattle'});frozenset({'Babesia'});0.7777777777777777;0.32996631950416555;0.0006662542235758816;False;no_clustering;en;agrovoc;frozenset({'piroplasmosis', 'cattle'});frozenset({'Babesia'})
frozenset({'fungicides', 'postharvest decay'});frozenset({'benomyl'});0.7272727272727272;0.3753665553130598;0.0007614333983724361;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'postharvest decay'});frozenset({'benomyl'})
frozenset({'Bactrocera cucurbitae'});frozenset({'Dacus'});0.75;0.4921874765914909;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'Bactrocera cucurbitae'});frozenset({'Dacus'})
frozenset({'disease resistance', 'Magnaporthe'});frozenset({'Magnaporthe grisea'});0.75;0.3515624880568831;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'disease resistance', 'Magnaporthe'});frozenset({'Magnaporthe grisea'})
frozenset({'fungicides', 'postharvest decay'});frozenset({'thiabendazole'});0.7727272727272727;0.3980716100181691;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'postharvest decay'});frozenset({'thiabendazole'})
frozenset({'fungicides', 'storage losses'});frozenset({'thiabendazole'});0.7727272727272727;0.3980716100181691;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'storage losses'});frozenset({'thiabendazole'})
frozenset({'postharvest decay', 'thiabendazole'});frozenset({'storage losses'});1.0;0.488372069796208;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'thiabendazole'});frozenset({'storage losses'})
